,SensorID,Target PPM,Resistance,Temperature,RelativeHumidity,lowInterval,highInterval,Ratio
0,0.0,0.0,1.0020374453285341,0.7956194690265487,6.227831858407079,0.9083949026778687,1.0956799879791994,0.9798142597422188
1,3.0,0.0,1.0020170641136292,0.7956194690265487,6.227831858407079,0.9212975324788629,1.0827365957483954,0.9798142597422188
2,5.0,0.0,1.0022919239465868,0.7956194690265487,6.227831858407079,0.903759976595047,1.1008238712981266,0.9798142597422188
3,7.0,0.0,1.0034253637178079,0.7956194690265487,6.227831858407079,0.888562269746377,1.1182884576892387,0.9798142597422188
4,8.0,0.0,1.0044669764623888,0.7956194690265487,6.227831858407079,0.8724970104387744,1.1364369424860032,0.9798142597422188
5,10.0,0.0,1.0043557040253306,0.7956194690265487,6.227831858407079,0.8640920613716536,1.1446193466790076,0.9798142597422188
6,13.0,0.0,1.003157948809833,0.7956194690265487,6.227831858407079,0.8915542600800246,1.1147616375396414,0.9798142597422188
7,15.0,0.0,1.0040231628639804,0.7956194690265487,6.227831858407079,0.8792277881130008,1.12881853761496,0.9798142597422188
8,0.0,2.0,0.8653267178059357,0.6896460176991152,6.198141592920354,0.8052210832864475,0.925432352325424,1.0487230975370454
9,3.0,2.0,0.8891133999746084,0.6896460176991152,6.198141592920354,0.8169223336660364,0.9613044662831803,1.0487230975370454
10,5.0,2.0,0.868492710114059,0.6896460176991152,6.198141592920354,0.7881368893434241,0.948848530884694,1.0487230975370454
11,7.0,2.0,0.8674446636048541,0.6896460176991152,6.198141592920354,0.7882047123197453,0.9466846148899628,1.0487230975370454
12,8.0,2.0,0.8789730085715283,0.6896460176991152,6.198141592920354,0.7828123028525366,0.97513371429052,1.0487230975370454
13,10.0,2.0,0.8713428699661249,0.6896460176991152,6.198141592920354,0.7599684162595298,0.9827173236727199,1.0487230975370454
14,13.0,2.0,0.8636607138945854,0.6896460176991152,6.198141592920354,0.7696991475962214,0.9576222801929495,1.0487230975370454
15,15.0,2.0,0.8725639228892337,0.6896460176991152,6.198141592920354,0.7770808697813126,0.9680469759971547,1.0487230975370454
16,0.0,5.0,0.7365867338286844,0.7282300884955752,6.153716814159291,0.6847724003803124,0.7884010672770565,0.8789110817191007
17,3.0,5.0,0.7670421107703446,0.7282300884955752,6.153716814159291,0.7124226685875935,0.8216615529530956,0.8789110817191007
18,5.0,5.0,0.7457283853400717,0.7282300884955752,6.153716814159291,0.6873149320568901,0.8041418386232533,0.8789110817191007
19,7.0,5.0,0.7459534671361479,0.7282300884955752,6.153716814159291,0.6878221936046232,0.8040847406676725,0.8789110817191007
20,8.0,5.0,0.7553901098943088,0.7282300884955752,6.153716814159291,0.6804423686085548,0.8303378511800628,0.8789110817191007
21,10.0,5.0,0.7404131612179865,0.7282300884955752,6.153716814159291,0.655372675622947,0.825453646813026,0.8789110817191007
22,13.0,5.0,0.7391068733357771,0.7282300884955752,6.153716814159291,0.6695973290217428,0.8086164176498113,0.8789110817191007
23,15.0,5.0,0.7467511304148303,0.7282300884955752,6.153716814159291,0.6790095920098325,0.8144926688198282,0.8789110817191007
24,0.0,10.0,0.6042274623344147,0.7593805309734513,6.115663716814159,0.566558857210952,0.6418960674578774,0.7339408064044378
25,3.0,10.0,0.6378196207170075,0.7593805309734513,6.115663716814159,0.6016547277080491,0.6739845137259659,0.7339408064044378
26,5.0,10.0,0.6109063630514148,0.7593805309734513,6.115663716814159,0.5689095114325883,0.6529032146702413,0.7339408064044378
27,7.0,10.0,0.6127494081112205,0.7593805309734513,6.115663716814159,0.5693286008560967,0.6561702153663442,0.7339408064044378
28,8.0,10.0,0.6197648384927212,0.7593805309734513,6.115663716814159,0.5686357091996711,0.6708939677857714,0.7339408064044378
29,10.0,10.0,0.6052259760960821,0.7593805309734513,6.115663716814159,0.5516543542857308,0.6587975979064333,0.7339408064044378
30,13.0,10.0,0.599027261504408,0.7593805309734513,6.115663716814159,0.5508490494861429,0.6472054735226731,0.7339408064044378
31,15.0,10.0,0.6073217311056412,0.7593805309734513,6.115663716814159,0.5583215326955848,0.6563219295156977,0.7339408064044378
32,0.0,20.0,0.46104808186051605,0.8078761061946904,6.08566371681416,0.43973695861754203,0.48235920510349006,0.573370474434996
33,3.0,20.0,0.4918827281834295,0.8078761061946904,6.08566371681416,0.4674798300705398,0.5162856262963192,0.573370474434996
34,5.0,20.0,0.4669475096895879,0.8078761061946904,6.08566371681416,0.4413991340591006,0.49249588532007527,0.573370474434996
35,7.0,20.0,0.4637516629500321,0.8078761061946904,6.08566371681416,0.4364818926126571,0.49102143328740716,0.573370474434996
36,8.0,20.0,0.4766567414336486,0.8078761061946904,6.08566371681416,0.4468800797375409,0.5064334031297564,0.573370474434996
37,10.0,20.0,0.45584290769044017,0.8078761061946904,6.08566371681416,0.42623535543355834,0.485450459947322,0.573370474434996
38,13.0,20.0,0.4535456017309785,0.8078761061946904,6.08566371681416,0.426918582126786,0.480172621335171,0.573370474434996
39,15.0,20.0,0.45836818974770815,0.8078761061946904,6.08566371681416,0.42989549109869307,0.48684088839672324,0.573370474434996
40,0.0,50.0,0.2926935392499708,0.855796460176991,6.071548672566372,0.2838387822182451,0.30154829628169655,0.4742456154521633
41,3.0,50.0,0.31420915421543716,0.855796460176991,6.071548672566372,0.3042414476535359,0.3241768607773384,0.4742456154521633
42,5.0,50.0,0.2987222703341803,0.855796460176991,6.071548672566372,0.28881000580494864,0.30863453486341197,0.4742456154521633
43,7.0,50.0,0.29174283859333056,0.855796460176991,6.071548672566372,0.2809755188753462,0.3025101583113149,0.4742456154521633
