Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,30,35,0.781276,0.867918,0.906858,0.952937,0.885765,0.775435,0.894202,0.725462,0.763563,0.884969,0.86004,0.899861,0.886911,0.868781,0.969791,0.867163,2.786042,2.910326,2.887935,2.812002,2.86879,2.848671,2.947319,2.82271,2.827466,2.899338,2.891245,2.948872,2.789263,2.851423,2.946282,2.856603,41.89,34.89,30.8,A,11.89,29.38,0,0,0,CH4,B,11.87,28.9,0,0,0,O2,C,12.82,29.78,65.1,55.9,56,O2,D,12.52,30.22,108,90.4,90.5,N2,E,12.59,30.54,0.176,0.148,0.176,N2
0,30,35,0.77576,0.877653,0.897123,0.97046,0.889659,0.772839,0.889984,0.733899,0.768419,0.888206,0.853889,0.898566,0.876551,0.867163,0.97141,0.854213,2.797724,2.89767,2.896697,2.836664,2.869763,2.852565,2.951538,2.842505,2.817753,2.888978,2.910993,2.94952,2.775989,2.846243,2.948872,2.823905,41.91,34.9,30.83,A,11.89,29.37,0,0,0,CH4,B,11.86,28.91,0,0,0,O2,C,12.81,29.8,65.2,55.9,56,O2,D,12.53,30.22,107.5,90,90.5,N2,E,12.59,30.55,0.176,0.149,0.176,N2
0,30,35,0.774462,0.851044,0.906209,0.961049,0.898745,0.761157,0.87311,0.727734,0.748671,0.88594,0.870724,0.916049,0.866515,0.847414,0.975295,0.872342,2.799995,2.898968,2.889882,2.836988,2.851916,2.864896,2.952836,2.836339,2.805127,2.899338,2.912612,2.955671,2.777608,2.861783,2.935275,2.786349,41.91,34.91,30.82,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.79,65.2,56,56,O2,D,12.53,30.22,107.4,90,90.5,N2,E,12.58,30.56,0.177,0.149,0.176,N2
0,30,35,0.781601,0.858183,0.908156,0.960076,0.880898,0.782574,0.890957,0.727085,0.758059,0.884969,0.866515,0.915077,0.848385,0.855508,0.981122,0.851946,2.790585,2.88177,2.896697,2.838286,2.866194,2.852889,2.965167,2.836339,2.828437,2.900633,2.908727,2.969592,2.787968,2.853042,2.948872,2.83815,41.84,34.91,30.8,A,11.88,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.78,65.2,56,56,O2,D,12.52,30.22,107.7,90.2,90.5,N2,E,12.58,30.55,0.177,0.149,0.176,N2
0,30,35,0.774137,0.871812,0.92146,0.965917,0.890633,0.746879,0.8955,0.719621,0.756117,0.883997,0.867486,0.902775,0.876551,0.8704,0.980798,0.868134,2.802267,2.866194,2.891505,2.831147,2.866843,2.853863,2.949266,2.837637,2.822933,2.892863,2.887683,2.948549,2.775342,2.861783,2.935275,2.817753,41.88,34.89,30.81,A,11.89,29.39,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.81,29.8,65.3,56.1,56,O2,D,12.52,30.23,107.8,90.3,90.5,N2,E,12.58,30.53,0.177,0.149,0.176,N2
0,30,35,0.780952,0.875381,0.907831,0.977599,0.887063,0.773488,0.892255,0.725462,0.75903,0.887235,0.880112,0.904394,0.865868,0.874609,0.976913,0.863925,2.791883,2.893127,2.898644,2.8623,2.844128,2.859055,2.955756,2.824008,2.831027,2.88477,2.893835,2.967002,2.788616,2.873115,2.939807,2.834265,41.84,34.9,30.77,A,11.9,29.38,0,0,0,CH4,B,11.86,28.91,0,0,0,O2,C,12.82,29.81,65.4,56.1,56,O2,D,12.53,30.22,107.3,89.9,90.5,N2,E,12.58,30.54,0.176,0.148,0.176,N2
0,30,35,0.77576,0.876355,0.92146,0.967539,0.903937,0.764727,0.890633,0.724489,0.747052,0.883026,0.870076,0.911192,0.863601,0.867163,0.969467,0.868781,2.797724,2.900266,2.889233,2.831472,2.861002,2.844452,2.934014,2.838935,2.833293,2.886065,2.913583,2.950815,2.781817,2.86664,2.944664,2.815811,41.85,34.91,30.84,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.84,65.3,56,56,O2,D,12.53,30.22,107.2,89.9,90.5,N2,E,12.58,30.57,0.175,0.148,0.176,N2
0,30,35,0.768621,0.854938,0.904262,0.961374,0.891931,0.792634,0.884792,0.732926,0.742196,0.890149,0.862306,0.90148,0.86781,0.86263,0.982417,0.866515,2.794479,2.887935,2.902862,2.829849,2.843154,2.858406,2.951538,2.839584,2.82261,2.868906,2.911641,2.927505,2.776961,2.833941,2.9547,2.820991,41.93,34.89,30.8,A,11.89,29.37,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.81,65.3,56.1,56,O2,D,12.53,30.22,107.5,90.1,90.5,N2,E,12.58,30.59,0.176,0.148,0.176,N2
0,30,35,0.775111,0.857858,0.902315,0.964619,0.891282,0.768296,0.875706,0.732277,0.763887,0.868781,0.856155,0.913135,0.869752,0.854213,0.975942,0.856803,2.78377,2.879823,2.902862,2.836988,2.859055,2.836339,2.96322,2.828876,2.787968,2.912612,2.901928,2.947577,2.795091,2.851747,2.940131,2.822933,41.91,34.88,30.82,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.83,29.81,65.3,56.1,56,O2,D,12.52,30.21,107.5,90,90.5,N2,E,12.57,30.55,0.176,0.148,0.176,N2
0,30,35,0.770892,0.868567,0.924705,0.974029,0.901017,0.761157,0.896149,0.719297,0.755793,0.887882,0.874609,0.895329,0.872342,0.866839,0.944538,0.876227,2.786042,2.871386,2.901889,2.812975,2.875929,2.846724,2.93661,2.846399,2.826818,2.888978,2.89772,2.950815,2.788616,2.870201,2.940131,2.809983,41.78,34.89,30.82,A,11.88,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.81,29.83,65.1,55.9,56,O2,D,12.53,30.21,107.8,90.3,90.5,N2,E,12.59,30.56,0.175,0.148,0.176,N2
0,30,35,0.77576,0.86013,0.913023,0.968513,0.888686,0.762455,0.885441,0.727409,0.743814,0.890149,0.871371,0.896947,0.888854,0.855831,0.972057,0.851946,2.789611,2.8782,2.898968,2.818167,2.855485,2.864896,2.956081,2.828876,2.829408,2.876028,2.909051,2.95211,2.781817,2.858546,2.939807,2.831998,41.88,34.86,30.86,A,11.89,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.82,29.79,65.3,56,56,O2,D,12.53,30.22,107.8,90.3,90.5,N2,E,12.59,30.56,0.175,0.147,0.176,N2
0,30,35,0.773164,0.864997,0.906858,0.953261,0.884467,0.765051,0.890308,0.728383,0.760002,0.860688,0.86004,0.885616,0.883674,0.8704,0.966877,0.850651,2.788313,2.885339,2.909352,2.846724,2.864247,2.848671,2.925253,2.81979,2.831998,2.885417,2.883151,2.946282,2.783436,2.852718,2.944016,2.824876,41.95,34.89,30.77,A,11.88,29.37,0,0,0,CH4,B,11.87,28.9,0,0,0,O2,C,12.81,29.79,65.3,56,56,O2,D,12.53,30.22,107.8,90.3,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.773164,0.867269,0.907182,0.977599,0.910427,0.777058,0.892255,0.727409,0.762268,0.86522,0.866515,0.906012,0.87558,0.856479,0.982741,0.853889,2.767545,2.883068,2.896372,2.83569,2.862949,2.86879,2.942127,2.841531,2.830703,2.881208,2.907108,2.955024,2.777284,2.846891,2.955995,2.81484,41.91,34.91,30.85,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.79,65.1,55.9,56,O2,D,12.52,30.22,108,90.4,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.781601,0.849746,0.910752,0.969486,0.897772,0.770568,0.889984,0.73033,0.769067,0.875256,0.858421,0.906984,0.875256,0.856803,0.969467,0.866839,2.786366,2.879174,2.906107,2.836015,2.861002,2.853863,2.94018,2.833743,2.835883,2.866963,2.910346,2.958909,2.786997,2.858546,2.952434,2.818725,41.87,34.91,30.88,A,11.89,29.38,0,0,0,CH4,B,11.88,28.91,0,0,0,O2,C,12.82,29.8,65.2,55.9,56,O2,D,12.53,30.2,107.7,90.2,90.5,N2,E,12.58,30.54,0.177,0.149,0.176,N2
0,30,35,0.776733,0.848123,0.913348,0.961374,0.907507,0.763429,0.878626,0.73033,0.763239,0.869105,0.865544,0.902451,0.860364,0.866515,0.971086,0.851946,2.794803,2.880147,2.89118,2.834068,2.83569,2.861326,2.955107,2.839909,2.834588,2.888978,2.905166,2.97283,2.804803,2.86405,2.924267,2.801242,41.88,34.9,30.84,A,11.89,29.38,0,0,0,CH4,B,11.87,28.9,0,0,0,O2,C,12.82,29.81,65.3,56,56,O2,D,12.51,30.21,107.3,89.8,90.5,N2,E,12.58,30.55,0.177,0.149,0.176,N2
0,30,35,0.773164,0.871163,0.90556,0.961374,0.899719,0.749475,0.899394,0.73325,0.765182,0.891444,0.874609,0.922524,0.861011,0.854213,0.974,0.863601,2.795777,2.889233,2.898644,2.830823,2.849969,2.845426,2.95024,2.851591,2.824228,2.899015,2.895777,2.934627,2.767572,2.840092,2.93916,2.818725,41.87,34.9,30.81,A,11.89,29.38,0.1,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.82,29.81,65.1,55.9,56,O2,D,12.52,30.22,107.2,89.8,90.5,N2,E,12.58,30.54,0.177,0.148,0.176,N2
0,30,35,0.781276,0.87311,0.91854,0.955208,0.896149,0.772515,0.883169,0.729681,0.781369,0.868134,0.839644,0.915401,0.87558,0.865868,0.98436,0.856479,2.78377,2.898319,2.871061,2.831796,2.860028,2.83569,2.962246,2.828551,2.831675,2.907432,2.921677,2.962146,2.773076,2.844301,2.95211,2.839768,41.87,34.89,30.79,A,11.89,29.39,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.81,29.81,65.4,56.1,56,O2,D,12.53,30.22,107.5,90,90.5,N2,E,12.58,30.55,0.177,0.149,0.176,N2
0,30,35,0.780627,0.861428,0.912699,0.967539,0.891931,0.772515,0.879924,0.729032,0.7668,0.869752,0.838996,0.88335,0.871695,0.867163,0.978856,0.842558,2.794154,2.878525,2.895723,2.823359,2.857108,2.861326,2.946021,2.828551,2.817753,2.894806,2.907756,2.947254,2.773723,2.866316,2.954052,2.819048,41.87,34.91,30.82,A,11.89,29.38,0,0,0,CH4,B,11.88,28.92,0,0,0,O2,C,12.81,29.82,65.1,55.9,56,O2,D,12.52,30.22,107.3,89.8,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.775435,0.861428,0.910752,0.969162,0.889335,0.78517,0.88609,0.73974,0.755146,0.877846,0.863925,0.937092,0.847738,0.867486,0.970438,0.867486,2.78734,2.874631,2.884366,2.834717,2.864247,2.859055,2.948942,2.822061,2.84074,2.893511,2.919411,2.954376,2.781493,2.82261,2.969592,2.813221,41.98,34.89,30.85,A,11.88,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.82,29.82,65.2,56,56,O2,D,12.53,30.22,107.8,90.3,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.775111,0.871163,0.909778,0.971433,0.900368,0.769919,0.893553,0.731952,0.760973,0.876551,0.859393,0.897271,0.868781,0.869105,0.976913,0.850975,2.783121,2.863922,2.892154,2.843154,2.846075,2.860677,2.95965,2.841531,2.816782,2.885741,2.876352,2.95211,2.769191,2.841387,2.949196,2.826171,41.89,34.91,30.85,A,11.89,29.39,0,0,0,CH4,B,11.88,28.91,0,0,0,O2,C,12.82,29.84,65.2,55.9,56,O2,D,12.53,30.22,108,90.4,90.5,N2,E,12.58,30.56,0.177,0.148,0.176,N2
0,30,35,0.776409,0.869216,0.909129,0.975976,0.903613,0.754992,0.890633,0.727409,0.757412,0.882702,0.8445,0.900185,0.883674,0.878817,0.96364,0.87558,2.791234,2.89767,2.896048,2.828876,2.854187,2.863598,2.949266,2.829849,2.811602,2.899015,2.895777,2.963765,2.784407,2.872791,2.940131,2.796709,41.87,34.9,30.85,A,11.89,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.82,29.83,65.2,55.9,56,O2,D,12.53,30.2,107.4,90,90.5,N2,E,12.58,30.6,0.177,0.149,0.176,N2
0,30,35,0.781601,0.858183,0.909454,0.953261,0.888361,0.761157,0.893878,0.719297,0.765829,0.887559,0.85745,0.926732,0.865544,0.868457,0.971733,0.872342,2.783121,2.906756,2.888909,2.840233,2.847048,2.857757,2.951862,2.839584,2.831675,2.90031,2.905813,2.966031,2.746204,2.843006,2.936246,2.809012,41.87,34.91,30.8,A,11.89,29.38,0,0,0,CH4,B,11.88,28.92,0,0,0,O2,C,12.83,29.81,65.1,56,56,O2,D,12.53,30.21,107.8,90.3,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.788091,0.871487,0.920162,0.96397,0.904262,0.760833,0.878302,0.73325,0.767448,0.871371,0.860688,0.915401,0.869752,0.86004,0.991158,0.860364,2.799671,2.887611,2.911624,2.847373,2.849969,2.848995,2.931418,2.825631,2.821962,2.870201,2.868906,2.955347,2.760126,2.868258,2.932361,2.808041,41.88,34.89,30.83,A,11.89,29.38,0,0,0,CH4,B,11.86,28.92,0,0,0,O2,C,12.82,29.81,65.3,56.1,56,O2,D,12.53,30.21,107.4,90,90.5,N2,E,12.57,30.55,0.177,0.149,0.176,N2
0,30,35,0.756939,0.859481,0.924056,0.955208,0.892255,0.772515,0.88252,0.725138,0.760002,0.89371,0.871047,0.904717,0.876551,0.855184,0.971086,0.855508,2.794479,2.869763,2.891505,2.828227,2.869114,2.844452,2.930769,2.840558,2.819048,2.883798,2.907432,2.950167,2.773399,2.859193,2.956966,2.814192,41.93,34.9,30.84,A,11.89,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.81,29.79,65.6,56.3,56,O2,D,12.53,30.22,107.6,90.1,90.5,N2,E,12.58,30.56,0.177,0.149,0.176,N2
0,30,35,0.774786,0.873759,0.916268,0.964619,0.896474,0.767323,0.881547,0.728383,0.761944,0.881407,0.86522,0.918315,0.850328,0.864573,0.963963,0.851299,2.805512,2.882743,2.898968,2.848995,2.849644,2.858406,2.942451,2.843803,2.820667,2.885417,2.89254,2.97024,2.763687,2.872143,2.938189,2.825847,41.85,34.91,30.79,A,11.9,29.37,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.81,65.2,56,56,O2,D,12.53,30.23,107.7,90.3,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.773164,0.853964,0.914321,0.975003,0.900692,0.762131,0.887388,0.735197,0.768743,0.903099,0.863278,0.900185,0.882379,0.84968,0.982093,0.88076,2.783121,2.881445,2.888584,2.842829,2.852889,2.850293,2.952511,2.831147,2.791853,2.888655,2.90031,2.967002,2.794443,2.838473,2.93916,2.842035,41.88,34.89,30.83,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.81,65.3,56.1,56,O2,D,12.52,30.23,107.8,90.2,90.5,N2,E,12.58,30.57,0.176,0.148,0.176,N2
0,30,35,0.774786,0.866944,0.911725,0.969162,0.886739,0.768296,0.883494,0.721893,0.75903,0.889825,0.861659,0.884321,0.877846,0.862954,0.970115,0.856479,2.803889,2.897995,2.883392,2.837962,2.86522,2.852565,2.94018,2.829525,2.813545,2.877,2.891892,2.967326,2.776637,2.847862,2.947254,2.821315,41.91,34.9,30.82,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.81,29.82,65.2,55.9,56,O2,D,12.53,30.23,107.7,90.3,90.5,N2,E,12.57,30.56,0.177,0.148,0.176,N2
0,30,35,0.783872,0.854613,0.919513,0.959751,0.903613,0.756614,0.883169,0.718972,0.758383,0.863278,0.858098,0.895652,0.873637,0.865544,0.974647,0.857126,2.796101,2.877876,2.890207,2.836339,2.885015,2.855161,2.938557,2.824982,2.829408,2.911317,2.893511,2.970887,2.764658,2.854337,2.949844,2.830703,41.93,34.9,30.81,A,11.89,29.38,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.82,29.81,65.3,56,56,O2,D,12.53,30.23,107.3,90,90.5,N2,E,12.57,30.55,0.176,0.148,0.176,N2
0,30,35,0.781601,0.879924,0.913023,0.966566,0.89258,0.758886,0.88252,0.725787,0.751908,0.88335,0.854213,0.905689,0.872342,0.851299,0.974,0.845795,2.798048,2.882743,2.886637,2.821088,2.860353,2.866194,2.949915,2.843479,2.814516,2.90549,2.905813,2.956642,2.768219,2.863402,2.92103,2.824228,41.91,34.88,30.83,A,11.89,29.38,0,0,0,CH4,B,11.86,28.92,0,0,0,O2,C,12.82,29.81,65.1,55.9,56,O2,D,12.52,30.22,107.6,90.1,90.5,N2,E,12.58,30.57,0.176,0.148,0.176,N2
0,30,35,0.773813,0.853964,0.907182,0.974354,0.896798,0.77868,0.890633,0.728058,0.758059,0.87817,0.88853,0.900185,0.86522,0.876875,0.978856,0.86781,2.790585,2.893776,2.900591,2.861651,2.855485,2.856783,2.952187,2.830823,2.823905,2.870848,2.889626,2.968945,2.777932,2.849805,2.94693,2.814192,41.95,34.9,30.81,A,11.9,29.37,0,0,0,CH4,B,11.88,28.92,0,0,0,O2,C,12.82,29.81,65.2,56,56,O2,D,12.51,30.21,107.4,89.8,90.5,N2,E,12.57,30.57,0.175,0.147,0.176,N2
0,30,35,0.772839,0.850719,0.919513,0.972731,0.907182,0.758237,0.884792,0.737144,0.764534,0.882379,0.854536,0.895329,0.88335,0.871371,0.984683,0.874609,2.801293,2.897021,2.892154,2.844777,2.852565,2.834392,2.936286,2.82271,2.867287,2.883151,2.911641,2.962794,2.786349,2.874086,2.935922,2.842358,41.91,34.89,30.83,A,11.88,29.37,0,0,0,CH4,B,11.86,28.92,0,0,0,O2,C,12.81,29.84,65.2,56,56,O2,D,12.52,30.21,107.7,90.2,90.5,N2,E,12.58,30.61,0.176,0.148,0.176,N2
0,30,35,0.776409,0.858507,0.902315,0.9604,0.903613,0.771217,0.91205,0.737793,0.76162,0.886264,0.869105,0.901156,0.865544,0.879465,0.96623,0.861011,2.781823,2.920061,2.906756,2.835041,2.847048,2.857432,2.946995,2.832445,2.823581,2.881856,2.905166,2.974125,2.804803,2.847862,2.907108,2.809012,41.94,34.89,30.83,A,11.89,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.81,29.85,65.2,56,56,O2,D,12.53,30.23,107.7,90.3,90.5,N2,E,12.58,30.56,0.175,0.147,0.176,N2
0,30,35,0.769919,0.859156,0.903937,0.962996,0.902639,0.763429,0.875057,0.735197,0.747052,0.875904,0.853565,0.898242,0.880112,0.865544,0.989863,0.84709,2.805512,2.881445,2.884041,2.837313,2.847697,2.854187,2.951213,2.841856,2.830703,2.896425,2.888007,2.967326,2.775342,2.864697,2.937865,2.810307,41.89,34.92,30.8,A,11.88,29.38,0,0,0,CH4,B,11.87,28.91,0,0,0,O2,C,12.83,29.84,65.5,56.3,56,O2,D,12.53,30.24,107.4,90,90.5,N2,E,12.57,30.55,0.176,0.148,0.176,N2
0,30,35,0.787442,0.860779,0.919838,0.96689,0.887712,0.755965,0.890957,0.725138,0.773275,0.891767,0.85745,0.905365,0.873314,0.856803,0.965906,0.86263,2.789611,2.901889,2.874631,2.83569,2.861651,2.863922,2.955756,2.835041,2.808688,2.893835,2.914555,2.95211,2.762716,2.864697,2.944664,2.826818,41.98,34.9,30.85,A,11.89,29.4,0,0,0,CH4,B,11.88,28.91,0,0,0,O2,C,12.82,29.81,65.3,56.1,56,O2,D,12.54,30.23,107.7,90.4,90.5,N2,E,12.58,30.55,0.177,0.149,0.176,N2
0,30,35,0.786144,0.850395,0.917566,0.969486,0.901666,0.760184,0.899394,0.737469,0.758059,0.890472,0.853241,0.910545,0.871371,0.858098,0.964611,0.856155,2.798697,2.875929,2.891829,2.839909,2.852889,2.851916,2.935961,2.827253,2.823905,2.898043,2.903223,2.970564,2.770162,2.842358,2.955024,2.829408,41.93,34.91,30.8,A,11.89,29.39,0,0,0,CH4,B,11.87,28.92,0,0,0,O2,C,12.83,29.81,65.2,56,56,O2,D,12.53,30.24,107.5,90.1,90.5,N2,E,12.58,30.56,0.176,0.148,0.176,N2
0,30,35,0.7657,0.85656,0.925679,0.960725,0.894202,0.764078,0.880898,0.727085,0.766153,0.887235,0.876875,0.899861,0.88335,0.875904,0.976266,0.869752,2.801618,2.896048,2.910001,2.835041,2.840882,2.837637,2.952187,2.837313,2.842682,2.862107,2.903547,2.93398,2.768219,2.859193,2.948872,2.820343,41.93,34.9,30.85,A,11.89,29.38,0,0,0,CH4,B,11.86,28.92,0,0,0,O2,C,12.82,29.78,65.2,56,56,O2,D,12.53,30.23,107.4,90,90.5,N2,E,12.57,30.54,0.176,0.148,0.176,N2
