Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,15,35,0.65537,0.747204,0.826382,0.889335,0.769919,0.685224,0.813077,0.659588,0.634387,0.768095,0.754174,0.804355,0.756764,0.753203,0.894357,0.794319,2.79026,2.887935,2.893127,2.825631,2.842829,2.858406,2.942451,2.83569,2.83556,2.895777,2.894158,2.963441,2.775666,2.85887,2.946282,2.82261,41.57,34.72,15.4,A,11.87,28.3,0,0,0,CH4,B,11.86,27.99,0,0,0,O2,C,12.78,28.38,64.9,55.8,56,O2,D,12.14,28.03,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.22,0.257,N2
0,15,35,0.66478,0.732277,0.820865,0.883494,0.764727,0.712807,0.799773,0.66835,0.6441,0.762592,0.768095,0.811801,0.748023,0.743491,0.880112,0.797557,2.791883,2.880472,2.885988,2.840233,2.846075,2.842829,2.959326,2.833743,2.820667,2.886712,2.901928,2.952434,2.777608,2.873762,2.94952,2.818077,41.62,34.7,15.42,A,11.88,28.3,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.79,28.39,65.1,56,56,O2,D,12.14,28.02,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.22,0.257,N2
0,15,35,0.649204,0.750449,0.818594,0.877653,0.767323,0.679707,0.795554,0.660886,0.635035,0.749966,0.765505,0.813744,0.751908,0.767772,0.872342,0.784283,2.79026,2.890207,2.892803,2.815571,2.873008,2.847048,2.954134,2.82271,2.801242,2.882827,2.89772,2.950815,2.762716,2.842682,2.946606,2.815811,41.64,34.73,15.46,A,11.88,28.31,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.78,28.38,65.2,56.1,56,O2,D,12.14,28.05,0.2,0.2,0,N2,E,12.72,29.38,0.258,0.22,0.257,N2
0,15,35,0.65537,0.742985,0.822812,0.890308,0.77576,0.681006,0.80821,0.661535,0.640539,0.736692,0.77716,0.804355,0.753527,0.773599,0.873314,0.793024,2.785393,2.900915,2.906107,2.84218,2.845426,2.853538,2.943749,2.841856,2.811926,2.899338,2.877323,2.959232,2.772428,2.854985,2.934627,2.819696,41.63,34.73,15.44,A,11.87,28.31,0,0,0,CH4,B,11.86,27.98,0,0,0,O2,C,12.78,28.38,65.2,56,56,O2,D,12.14,28.06,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.219,0.257,N2
0,15,35,0.663158,0.729032,0.825733,0.8796,0.760508,0.689767,0.813077,0.660237,0.63115,0.755146,0.745109,0.81601,0.752556,0.770038,0.883674,0.784283,2.794803,2.883068,2.90416,2.838935,2.853214,2.859055,2.952511,2.829849,2.82002,2.888978,2.903871,2.958909,2.777932,2.83815,2.945959,2.815487,41.67,34.73,15.44,A,11.88,28.31,0,0,0,CH4,B,11.88,28,0,0,0,O2,C,12.79,28.38,65.1,56.1,56,O2,D,12.14,28.04,0.2,0.2,0,N2,E,12.72,29.37,0.257,0.22,0.257,N2
0,15,35,0.657966,0.739091,0.830925,0.864348,0.7657,0.69788,0.805614,0.68133,0.627912,0.767124,0.762915,0.81083,0.741224,0.773923,0.872019,0.794643,2.810379,2.900915,2.902213,2.846724,2.850618,2.85581,2.958352,2.834717,2.821962,2.886065,2.903871,2.955347,2.777608,2.846243,2.943692,2.812573,41.65,34.71,15.41,A,11.88,28.3,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.78,28.38,65.1,56,56,O2,D,12.14,28.03,0.2,0.1,0,N2,E,12.72,29.37,0.258,0.22,0.257,N2
0,15,35,0.656668,0.729681,0.843256,0.87311,0.760184,0.680681,0.786144,0.666403,0.652841,0.741872,0.776189,0.804032,0.737016,0.763239,0.852918,0.79788,2.787015,2.897995,2.906432,2.813949,2.853538,2.851916,2.941802,2.8292,2.819048,2.887036,2.885417,2.950815,2.781493,2.842035,2.933656,2.825523,41.57,34.74,15.42,A,11.89,28.31,0,0,0,CH4,B,11.86,27.99,0,0,0,O2,C,12.79,28.38,65,55.9,56,O2,D,12.14,28.04,0.2,0.2,0,N2,E,12.73,29.37,0.257,0.219,0.257,N2
0,15,35,0.654072,0.735522,0.827031,0.878951,0.768621,0.690741,0.802044,0.661211,0.628884,0.762268,0.745757,0.800794,0.756441,0.779427,0.877846,0.798204,2.801293,2.883068,2.89118,2.839584,2.859055,2.84218,2.95673,2.832121,2.815487,2.877647,2.908727,2.94952,2.791529,2.8511,2.956319,2.814516,41.57,34.7,15.45,A,11.88,28.31,0,0,0,CH4,B,11.86,28,0,0,0,O2,C,12.79,28.38,65.1,56,56,O2,D,12.13,28.05,0.2,0.2,0,N2,E,12.73,29.38,0.258,0.22,0.257,N2
0,15,35,0.653423,0.738118,0.819567,0.878951,0.76278,0.683602,0.805614,0.660886,0.63374,0.742196,0.76421,0.810183,0.745757,0.774894,0.876551,0.79529,2.771115,2.880147,2.879498,2.830174,2.862949,2.859055,2.941153,2.827253,2.816135,2.894482,2.898691,2.951462,2.748471,2.850128,2.94175,2.808688,41.57,34.74,15.43,A,11.87,28.3,0,0,0,CH4,B,11.87,27.98,0,0,0,O2,C,12.79,28.38,65.2,56.1,56,O2,D,12.13,28.03,0.2,0.1,0,N2,E,12.72,29.38,0.257,0.219,0.257,N2
0,15,35,0.654072,0.731952,0.822488,0.872461,0.782899,0.687171,0.791985,0.657641,0.646366,0.764534,0.760973,0.81342,0.741872,0.759678,0.871047,0.780722,2.78734,2.897021,2.890531,2.838611,2.869763,2.859055,2.938882,2.830498,2.81484,2.909051,2.884122,2.956642,2.762716,2.850128,2.925238,2.834265,41.57,34.71,15.44,A,11.88,28.29,0,0,0,CH4,B,11.88,27.99,0,0,0,O2,C,12.79,28.38,64.8,55.8,56,O2,D,12.14,28.05,0.2,0.2,0,N2,E,12.71,29.38,0.257,0.219,0.257,N2
