Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,45,9,0.435683,0.501232,0.502206,0.540172,0.497014,0.421405,0.495067,0.456127,0.449851,0.529169,0.508773,0.503269,0.510068,0.506183,0.538882,0.478341,2.385932,2.490421,2.509891,2.447262,2.502752,2.505024,2.618275,2.478739,2.445117,2.56199,2.56717,2.627712,2.357057,2.464865,2.559077,2.435728,20.48,8.87,44.84,A,12.04,31.73,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13,32.13,58,50.1,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.9,31.92,0.251,0.215,0.252,N2
0,45,9,0.435359,0.498312,0.508047,0.546013,0.510967,0.434385,0.491822,0.43763,0.445642,0.520428,0.498089,0.505859,0.495176,0.496471,0.54568,0.490319,2.379117,2.484256,2.496262,2.451156,2.506971,2.503726,2.620222,2.491395,2.465513,2.556487,2.586272,2.628035,2.38069,2.451592,2.57235,2.41695,20.49,8.86,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13.01,32.13,58,50.2,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.91,31.92,0.252,0.216,0.252,N2
0,45,9,0.430167,0.495391,0.504802,0.55802,0.5061,0.433412,0.484358,0.440226,0.435282,0.520104,0.510068,0.515895,0.509744,0.471542,0.549242,0.501327,2.394044,2.503726,2.509567,2.47809,2.522222,2.509242,2.600751,2.508918,2.461304,2.565228,2.564257,2.641309,2.360942,2.459685,2.548717,2.437347,20.42,8.87,44.85,A,12.03,31.71,0,0,0,CH4,B,12.02,31.01,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.12,31.69,0.2,0.2,0,N2,E,12.9,31.92,0.251,0.216,0.252,N2
0,45,9,0.432763,0.490524,0.503179,0.545364,0.516808,0.424975,0.478842,0.455153,0.441433,0.526903,0.489024,0.498737,0.502622,0.504888,0.54568,0.482549,2.384634,2.490421,2.511838,2.46154,2.496262,2.508593,2.612109,2.488474,2.457743,2.545479,2.566847,2.60343,2.380367,2.44803,2.570408,2.422778,20.52,8.88,44.85,A,12.04,31.72,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.89,31.92,0.251,0.215,0.252,N2
0,45,9,0.440551,0.493769,0.508047,0.55153,0.510318,0.429193,0.483385,0.440226,0.443052,0.526579,0.500356,0.484492,0.509097,0.490967,0.527227,0.505212,2.381389,2.504699,2.514759,2.456673,2.492368,2.497885,2.623467,2.503077,2.45062,2.558429,2.577207,2.630949,2.364827,2.448354,2.575588,2.437023,20.48,8.87,44.86,A,12.03,31.73,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13.01,32.13,58,50.1,50,O2,D,12.13,31.7,0.2,0.2,0,N2,E,12.88,31.92,0.252,0.216,0.252,N2
0,45,9,0.423352,0.494418,0.502206,0.553152,0.507722,0.427571,0.473974,0.427246,0.426865,0.524313,0.502298,0.503593,0.496794,0.496471,0.554421,0.479312,2.391773,2.503077,2.50405,2.461216,2.506971,2.49107,2.619573,2.497236,2.460333,2.546774,2.576559,2.620913,2.360618,2.47393,2.564257,2.451592,20.48,8.86,44.84,A,12.05,31.72,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13,32.13,58,50.1,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.9,31.92,0.252,0.216,0.252,N2
0,45,9,0.441849,0.519729,0.494418,0.54504,0.506424,0.437955,0.484683,0.429842,0.426217,0.557011,0.513305,0.500356,0.495823,0.503917,0.545033,0.476074,2.394044,2.494964,2.509891,2.453752,2.502428,2.512487,2.603347,2.496911,2.436052,2.548069,2.575264,2.646166,2.349934,2.459362,2.584653,2.442203,20.52,8.86,44.83,A,12.05,31.73,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.69,0.2,0.2,0,N2,E,12.89,31.91,0.253,0.217,0.252,N2
0,45,9,0.420756,0.521676,0.519729,0.538225,0.501881,0.430816,0.481113,0.439902,0.442405,0.517514,0.499061,0.508773,0.492262,0.503269,0.549565,0.458268,2.394369,2.486527,2.516706,2.458944,2.505348,2.50113,2.631255,2.494315,2.458067,2.544508,2.547745,2.631273,2.366769,2.444469,2.5594,2.42731,20.45,8.87,44.85,A,12.05,31.73,0,0,0,CH4,B,12.02,31.02,0,0,0,O2,C,13.01,32.13,57.6,49.8,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.89,31.92,0.253,0.217,0.252,N2
0,45,9,0.433412,0.490199,0.498961,0.555099,0.510318,0.434385,0.488577,0.450935,0.42298,0.524637,0.503593,0.50424,0.502298,0.499708,0.54309,0.477693,2.369707,2.486527,2.502103,2.469328,2.501454,2.510216,2.619897,2.500156,2.466808,2.541918,2.561019,2.636129,2.349934,2.454829,2.568465,2.437023,20.56,8.87,44.86,A,12.04,31.73,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,57.5,49.7,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.92,0.252,0.216,0.252,N2
0,45,9,0.429193,0.505451,0.480464,0.542444,0.513563,0.430491,0.470405,0.441849,0.427188,0.525608,0.50942,0.512982,0.502622,0.480283,0.548594,0.481902,2.389501,2.504375,2.497236,2.455375,2.500481,2.508269,2.615679,2.526441,2.472959,2.557458,2.56976,2.644547,2.361913,2.467455,2.559724,2.462923,20.47,8.87,44.86,A,12.05,31.73,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.89,31.91,0.252,0.216,0.252,N2
0,45,9,0.433736,0.500908,0.500259,0.539199,0.511616,0.416213,0.476246,0.445743,0.441433,0.510068,0.510392,0.507154,0.488377,0.484492,0.544385,0.483844,2.381064,2.497236,2.519302,2.45213,2.501454,2.500156,2.625738,2.485554,2.446412,2.531558,2.572998,2.62674,2.372597,2.455477,2.570084,2.429577,20.42,8.88,44.85,A,12.04,31.73,0,0,0,CH4,B,12.02,31.03,0,0,0,O2,C,13,32.13,57.9,50,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.91,31.92,0.253,0.217,0.252,N2
0,45,9,0.431465,0.491173,0.514212,0.539523,0.506424,0.43763,0.478842,0.448339,0.431397,0.53014,0.509097,0.526255,0.51201,0.498737,0.547299,0.467981,2.381713,2.488799,2.491719,2.458295,2.494315,2.496587,2.614056,2.493991,2.465189,2.56458,2.57753,2.6112,2.373892,2.460657,2.568142,2.437023,20.47,8.88,44.83,A,12.04,31.74,0,0,0,CH4,B,12.02,31.03,0,0,0,O2,C,13.01,32.13,57.7,49.9,50,O2,D,12.13,31.7,0.2,0.2,0,N2,E,12.91,31.93,0.252,0.216,0.252,N2
0,45,9,0.425948,0.503179,0.49604,0.538225,0.513239,0.432438,0.480789,0.444769,0.430426,0.533378,0.487082,0.526903,0.491938,0.502945,0.568343,0.485787,2.395991,2.505997,2.485878,2.450183,2.496911,2.505673,2.636122,2.499507,2.488823,2.552278,2.5594,2.640014,2.358999,2.46875,2.558753,2.428929,20.47,8.86,44.86,A,12.05,31.75,0,0,0,CH4,B,12.02,31.03,0,0,0,O2,C,13.01,32.13,58,50.1,50,O2,D,12.13,31.7,0.2,0.2,0,N2,E,12.9,31.92,0.253,0.217,0.252,N2
0,45,9,0.422379,0.508047,0.511616,0.546338,0.513239,0.441849,0.494418,0.448988,0.404202,0.523018,0.501974,0.506183,0.475427,0.491614,0.543738,0.482873,2.395667,2.485878,2.498858,2.468679,2.50762,2.502103,2.61503,2.487501,2.471988,2.553897,2.581415,2.644547,2.379395,2.453534,2.56199,2.444793,20.43,8.88,44.85,A,12.04,31.74,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13.01,32.13,57.9,50,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.91,31.93,0.253,0.217,0.252,N2
0,45,9,0.414591,0.504802,0.498636,0.543093,0.503179,0.427895,0.493769,0.453531,0.442081,0.523665,0.494204,0.508773,0.495499,0.511687,0.552803,0.477693,2.388528,2.498534,2.502428,2.445315,2.485229,2.509242,2.652996,2.495938,2.46875,2.551954,2.561019,2.61897,2.379395,2.455477,2.554868,2.464542,20.54,8.87,44.82,A,12.04,31.74,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,57.6,49.8,50,O2,D,12.13,31.69,0.2,0.2,0,N2,E,12.9,31.94,0.253,0.217,0.252,N2
0,45,9,0.436332,0.49961,0.497663,0.542119,0.518755,0.43763,0.47657,0.448663,0.431721,0.512334,0.495823,0.522694,0.50424,0.485463,0.560249,0.476074,2.387554,2.483607,2.507944,2.456997,2.494964,2.519951,2.619573,2.495289,2.450944,2.548717,2.567494,2.637424,2.361265,2.467132,2.57235,2.44544,20.48,8.86,44.83,A,12.04,31.74,0,0,0,CH4,B,12.02,31.02,0,0,0,O2,C,13.01,32.13,58.1,50.3,50,O2,D,12.13,31.7,0.2,0.1,0,N2,E,12.91,31.93,0.252,0.216,0.252,N2
0,45,9,0.424326,0.502855,0.517133,0.548285,0.514537,0.457425,0.487279,0.438279,0.425246,0.514924,0.50942,0.501974,0.499384,0.496794,0.545033,0.486434,2.382687,2.486203,2.513785,2.465759,2.511189,2.49756,2.62444,2.510216,2.464865,2.558105,2.553573,2.6112,2.37292,2.465837,2.562314,2.430872,20.47,8.88,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13,32.13,57.8,49.9,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.9,31.91,0.252,0.216,0.252,N2
0,45,9,0.437306,0.488577,0.504153,0.533033,0.516484,0.429193,0.493769,0.441524,0.419095,0.525284,0.491938,0.503593,0.492909,0.490967,0.538558,0.496471,2.363217,2.491395,2.517679,2.444666,2.488799,2.502103,2.621844,2.505348,2.460009,2.562962,2.575264,2.619294,2.360942,2.439289,2.569113,2.433138,20.47,8.9,44.85,A,12.05,31.72,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,58.1,50.2,50,O2,D,12.13,31.68,0.2,0.1,0,N2,E,12.89,31.92,0.252,0.216,0.252,N2
0,45,9,0.410048,0.501557,0.497663,0.543417,0.514861,0.436008,0.492146,0.438928,0.441433,0.515895,0.493881,0.496147,0.491614,0.514924,0.538882,0.476722,2.386256,2.494964,2.502752,2.454726,2.500481,2.505673,2.603347,2.492044,2.454182,2.552278,2.560695,2.64228,2.368712,2.466808,2.564904,2.428282,20.54,8.84,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.03,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.93,0.251,0.216,0.252,N2
0,45,9,0.433412,0.496689,0.499934,0.544391,0.51551,0.425299,0.480789,0.44412,0.418447,0.50683,0.481254,0.505535,0.482226,0.493881,0.550536,0.484816,2.388852,2.48815,2.519302,2.454401,2.493991,2.493342,2.600751,2.487825,2.475873,2.570084,2.56458,2.627712,2.379072,2.458714,2.563609,2.446088,20.52,8.86,44.84,A,12.05,31.73,0,0,0,CH4,B,12.02,31.02,0,0,0,O2,C,13.01,32.13,57.7,49.9,50,O2,D,12.13,31.69,0.2,0.2,0,N2,E,12.89,31.9,0.252,0.216,0.252,N2
0,45,9,0.433736,0.498961,0.507398,0.540172,0.507722,0.434061,0.484683,0.443471,0.431073,0.514924,0.485787,0.499708,0.499061,0.507154,0.546652,0.489672,2.37068,2.49756,2.505024,2.444991,2.501779,2.500156,2.627685,2.505673,2.458714,2.567818,2.578502,2.646489,2.366445,2.464865,2.562314,2.428282,20.49,8.88,44.82,A,12.05,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,12.99,32.13,57.7,49.9,50,O2,D,12.13,31.68,0.2,0.2,0,N2,E,12.91,31.89,0.253,0.217,0.252,N2
0,45,9,0.435034,0.498312,0.490199,0.557046,0.51259,0.424326,0.485332,0.441524,0.428483,0.506183,0.507154,0.501327,0.498089,0.477693,0.547947,0.488053,2.395667,2.500805,2.503726,2.453103,2.480037,2.511189,2.620871,2.50113,2.446735,2.561343,2.570408,2.638072,2.369035,2.466484,2.557782,2.426987,20.48,8.84,44.8,A,12.03,31.75,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13.01,32.13,57.9,50,50,O2,D,12.13,31.68,0.2,0.2,0,N2,E,12.89,31.92,0.253,0.217,0.252,N2
0,45,9,0.438928,0.497014,0.518106,0.533033,0.499934,0.426922,0.486954,0.447041,0.42557,0.526255,0.497442,0.502622,0.526579,0.501003,0.5405,0.472189,2.375872,2.502428,2.513461,2.44856,2.506971,2.495613,2.616003,2.489123,2.471017,2.548069,2.552278,2.633863,2.361265,2.491737,2.596308,2.425044,20.51,8.87,44.82,A,12.04,31.76,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13,32.13,57.7,49.9,50,O2,D,12.14,31.68,0.2,0.2,0,N2,E,12.89,31.93,0.252,0.216,0.252,N2
0,45,9,0.43114,0.492795,0.501232,0.542768,0.515835,0.43763,0.475921,0.45418,0.445642,0.531759,0.499384,0.492262,0.492909,0.482549,0.529817,0.495823,2.374899,2.494964,2.505997,2.457322,2.509242,2.503726,2.628334,2.493991,2.452563,2.586919,2.563609,2.649079,2.35997,2.452563,2.583358,2.423425,20.53,8.88,44.85,A,12.03,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13.01,32.13,57.8,49.9,50,O2,D,12.13,31.68,0.2,0.1,0,N2,E,12.89,31.92,0.253,0.217,0.252,N2
0,45,9,0.438928,0.507398,0.513239,0.55445,0.520053,0.429842,0.491822,0.441849,0.44111,0.534349,0.507154,0.491938,0.505859,0.478341,0.548594,0.478988,2.387554,2.484256,2.51054,2.450183,2.495613,2.499832,2.623791,2.479388,2.45062,2.568465,2.580444,2.62156,2.360618,2.461952,2.566199,2.425044,20.54,8.88,44.82,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13,32.13,57.8,49.9,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.93,0.253,0.217,0.252,N2
0,45,9,0.43114,0.500583,0.497987,0.544391,0.508047,0.446067,0.484034,0.449961,0.440786,0.5405,0.496471,0.496471,0.507154,0.478017,0.541472,0.477693,2.381064,2.491395,2.508593,2.433633,2.490421,2.512487,2.633202,2.503726,2.45321,2.557134,2.564904,2.646489,2.356409,2.440584,2.549364,2.404324,20.51,8.87,44.83,A,12.04,31.73,0,0,0,CH4,B,12.02,31.02,0,0,0,O2,C,13,32.13,57.8,50,50,O2,D,12.13,31.69,0.2,0.2,0,N2,E,12.91,31.92,0.252,0.217,0.252,N2
0,45,9,0.432438,0.492795,0.499285,0.538874,0.5061,0.438279,0.478193,0.444769,0.438843,0.516543,0.497118,0.501327,0.508449,0.501974,0.535644,0.483197,2.381064,2.479712,2.509891,2.464785,2.489123,2.515083,2.616003,2.495289,2.454505,2.55681,2.573645,2.638072,2.371302,2.457419,2.559724,2.425692,20.56,8.87,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13,32.13,57.8,49.9,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.91,0.252,0.217,0.252,N2
0,45,9,0.431465,0.497987,0.504802,0.540821,0.503828,0.436657,0.48955,0.441849,0.444671,0.526579,0.496794,0.511687,0.482873,0.498089,0.543738,0.480931,2.38366,2.480362,2.511189,2.464461,2.510216,2.516057,2.616652,2.484905,2.464542,2.572674,2.562638,2.629654,2.360294,2.470693,2.5594,2.470693,20.51,8.86,44.82,A,12.03,31.73,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13.01,32.13,57.9,50.1,50,O2,D,12.13,31.68,0.2,0.1,0,N2,E,12.91,31.93,0.252,0.216,0.252,N2
0,45,9,0.431789,0.503179,0.508371,0.55153,0.510318,0.425948,0.495067,0.441524,0.441433,0.536939,0.508125,0.506183,0.491291,0.487406,0.534025,0.495823,2.397938,2.502103,2.506971,2.453428,2.486852,2.508593,2.618599,2.493666,2.463894,2.566847,2.557134,2.641309,2.362237,2.45062,2.562314,2.410799,20.55,8.87,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13,32.13,57.6,49.8,50,O2,D,12.13,31.69,0.1,0.1,0,N2,E,12.91,31.92,0.253,0.217,0.252,N2
0,45,9,0.424326,0.487603,0.507073,0.547311,0.51259,0.423677,0.495067,0.449637,0.422008,0.523665,0.495499,0.490643,0.513629,0.478988,0.537263,0.476722,2.384958,2.486527,2.50405,2.432335,2.483931,2.505997,2.634175,2.486527,2.467455,2.559724,2.586272,2.645518,2.382633,2.464542,2.538033,2.426663,20.53,8.87,44.83,A,12.04,31.72,0,0,0,CH4,B,12.02,31.02,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.7,0.1,0.1,0,N2,E,12.89,31.92,0.252,0.216,0.252,N2
0,45,9,0.436332,0.504477,0.510967,0.543417,0.513563,0.412319,0.488252,0.442173,0.439815,0.528522,0.493233,0.518809,0.508773,0.478341,0.542767,0.474779,2.375872,2.499832,2.50405,2.440123,2.49756,2.517355,2.633851,2.496587,2.4558,2.560048,2.600517,2.646813,2.3522,2.445764,2.555192,2.441879,20.52,8.88,44.83,A,12.04,31.74,0,0,0,CH4,B,12.02,31.01,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.68,0.2,0.1,0,N2,E,12.91,31.91,0.253,0.217,0.252,N2
0,45,9,0.432438,0.496365,0.501232,0.552828,0.508047,0.441524,0.483385,0.451259,0.431721,0.526579,0.498089,0.505859,0.488053,0.508449,0.554745,0.472837,2.378144,2.488799,2.505673,2.448236,2.503077,2.50762,2.614381,2.488799,2.458067,2.527349,2.603107,2.61379,2.364179,2.454829,2.597927,2.421807,20.58,8.87,44.85,A,12.04,31.73,0,0,0,CH4,B,12.02,31.01,0,0,0,O2,C,13,32.13,57.8,49.9,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.89,31.91,0.253,0.217,0.252,N2
0,45,9,0.430816,0.492471,0.481113,0.545689,0.524596,0.429842,0.486305,0.431789,0.433987,0.529169,0.510068,0.50165,0.495499,0.499384,0.546652,0.486758,2.383985,2.497236,2.513461,2.453103,2.495938,2.513136,2.623791,2.506646,2.475873,2.569113,2.570408,2.645518,2.372597,2.441555,2.569113,2.424073,20.48,8.86,44.83,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13,32.13,57.9,50,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.93,0.252,0.216,0.252,N2
0,45,9,0.436657,0.496689,0.505451,0.535954,0.505775,0.424975,0.473325,0.435359,0.458592,0.5146,0.506183,0.499384,0.506183,0.491291,0.539205,0.490643,2.376521,2.500481,2.502428,2.446289,2.50113,2.515732,2.632877,2.506646,2.459362,2.557134,2.566199,2.617675,2.364503,2.463894,2.559077,2.442527,20.53,8.88,44.82,A,12.04,31.73,0,0,0,CH4,B,12.03,31.02,0,0,0,O2,C,13,32.13,57.9,50,50,O2,D,12.13,31.69,0.2,0.2,0,N2,E,12.9,31.93,0.253,0.217,0.252,N2
0,45,9,0.43114,0.491497,0.504477,0.553801,0.514861,0.424326,0.490848,0.442498,0.431397,0.528198,0.482226,0.509097,0.50165,0.488377,0.553774,0.474456,2.391448,2.499507,2.507944,2.450832,2.500156,2.504375,2.618924,2.493991,2.463894,2.543537,2.549688,2.625769,2.369683,2.462275,2.568789,2.43767,20.48,8.86,44.82,A,12.04,31.71,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13.01,32.13,57.9,50.1,50,O2,D,12.13,31.68,0.2,0.2,0,N2,E,12.9,31.94,0.252,0.216,0.252,N2
0,45,9,0.423028,0.495067,0.526543,0.559642,0.510643,0.437306,0.491497,0.427571,0.43334,0.52755,0.506183,0.493881,0.50683,0.474456,0.535968,0.488701,2.395667,2.501779,2.518977,2.449858,2.491719,2.494315,2.630606,2.506971,2.454829,2.5594,2.547098,2.629654,2.370654,2.45839,2.556487,2.428929,20.52,8.86,44.84,A,12.04,31.72,0,0,0,CH4,B,12.03,31.01,0,0,0,O2,C,13.01,32.13,57.8,50,50,O2,D,12.13,31.69,0.2,0.1,0,N2,E,12.91,31.93,0.251,0.216,0.252,N2
