Target ppm,Target RH (%),Target T (C),Vout0,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Vout13,Vout14,Vout15,Vref0,Vref1,Vref2,Vref3,Vref4,Vref5,Vref6,Vref7,Vref8,Vref9,Vref10,Vref11,Vref12,Vref13,Vref14,Vref15,Reactor Temperature(C),SHTTemp(C),Humidity%,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas,ID,PSIA,Deg(c),Volume,Mass,Set Point,Gas
0,30,9,0.390578,0.445743,0.439577,0.493769,0.446392,0.402909,0.433736,0.404207,0.383806,0.471866,0.444995,0.450498,0.441757,0.473484,0.478341,0.421037,2.379766,2.488474,2.511189,2.436878,2.507295,2.510865,2.615679,2.484905,2.466484,2.549688,2.576559,2.613467,2.370007,2.455153,2.555192,2.439613,20.05,9.93,30.15,A,12.02,30.53,0,0,0,CH4,B,12.03,31.12,18.35,14.72,14.7,O2,C,12.88,31.12,40.8,35,35,O2,D,12.23,30.23,0.2,0.2,0,N2,E,12.89,30.77,0.251,0.216,0.252,N2
0,30,9,0.393174,0.450286,0.448663,0.485007,0.44769,0.375651,0.431789,0.402909,0.374094,0.484492,0.446937,0.457944,0.458916,0.455031,0.456649,0.427188,2.387879,2.510865,2.516057,2.45505,2.497885,2.519626,2.62152,2.490421,2.444469,2.558753,2.577207,2.612495,2.374539,2.43249,2.565875,2.438965,20.03,9.92,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.14,18.33,14.7,14.7,O2,C,12.88,31.13,40.7,35,35,O2,D,12.23,30.26,0.2,0.2,0,N2,E,12.88,30.77,0.251,0.216,0.252,N2
0,30,9,0.391876,0.447041,0.440875,0.490524,0.465862,0.394147,0.436657,0.400637,0.419742,0.452765,0.460534,0.450175,0.471866,0.453412,0.476722,0.461182,2.401508,2.500805,2.507944,2.446613,2.515732,2.532606,2.616977,2.513785,2.467132,2.555839,2.560048,2.620589,2.398173,2.480729,2.555515,2.441879,19.96,9.9,30.12,A,12.01,30.52,0,0,0,CH4,B,12.03,31.14,18.32,14.7,14.7,O2,C,12.88,31.13,40.9,35.1,35,O2,D,12.23,30.28,0.2,0.1,0,N2,E,12.89,30.75,0.252,0.217,0.252,N2
0,30,9,0.389604,0.465213,0.444445,0.476895,0.47365,0.389929,0.424326,0.416538,0.397404,0.460858,0.442405,0.458916,0.453412,0.449203,0.477693,0.440462,2.373276,2.482958,2.540719,2.456997,2.507944,2.518977,2.606592,2.501454,2.466484,2.565552,2.56976,2.619942,2.377129,2.465189,2.57494,2.412742,20.08,9.91,30.17,A,12.02,30.53,0,0,0,CH4,B,12.03,31.14,18.41,14.76,14.7,O2,C,12.88,31.13,40.8,35.1,35,O2,D,12.23,30.26,0.2,0.2,0,N2,E,12.89,30.76,0.252,0.217,0.252,N2
0,30,9,0.39577,0.446067,0.448014,0.488577,0.45418,0.387333,0.42465,0.399015,0.38931,0.462477,0.456002,0.442081,0.450822,0.45147,0.482549,0.42816,2.392746,2.508269,2.508269,2.465759,2.515408,2.506322,2.616003,2.495289,2.483319,2.572027,2.56717,2.613143,2.379072,2.464542,2.588862,2.418569,20.05,9.91,30.12,A,12.02,30.52,0,0,0,CH4,B,12.03,31.13,18.28,14.66,14.7,O2,C,12.88,31.13,40.7,34.9,35,O2,D,12.23,30.26,0.2,0.2,0,N2,E,12.88,30.76,0.252,0.216,0.252,N2
0,30,9,0.40226,0.458074,0.446716,0.494418,0.458074,0.375326,0.437955,0.401611,0.401612,0.469923,0.476398,0.467009,0.467657,0.456649,0.485787,0.416181,2.394369,2.499832,2.497236,2.434931,2.50762,2.509891,2.616652,2.499183,2.465513,2.560695,2.55163,2.635158,2.389432,2.470369,2.558753,2.428605,20.07,9.93,30.11,A,12.01,30.52,0,0,0,CH4,B,12.02,31.14,18.27,14.64,14.7,O2,C,12.88,31.13,40.7,35,35,O2,D,12.23,30.26,0.3,0.2,0,N2,E,12.88,30.77,0.251,0.216,0.252,N2
0,30,9,0.396094,0.442498,0.441849,0.481113,0.463266,0.374353,0.42173,0.398041,0.399994,0.478664,0.453736,0.451146,0.441433,0.438196,0.471542,0.442728,2.39372,2.492693,2.507944,2.439799,2.50113,2.518328,2.621195,2.486852,2.474902,2.540299,2.545803,2.622208,2.382633,2.470045,2.568142,2.439289,19.99,9.92,30.14,A,12.01,30.52,0,0,0,CH4,B,12.03,31.13,18.31,14.69,14.7,O2,C,12.88,31.13,40.7,35,35,O2,D,12.23,30.25,0.2,0.2,0,N2,E,12.88,30.77,0.251,0.216,0.252,N2
0,30,9,0.375975,0.449637,0.453855,0.485656,0.46716,0.392525,0.431789,0.3922,0.416181,0.481902,0.449851,0.445642,0.447585,0.434311,0.483521,0.433987,2.390475,2.509242,2.517679,2.437203,2.515083,2.509567,2.627361,2.504699,2.485262,2.563933,2.602135,2.618323,2.37551,2.456772,2.561667,2.419864,19.98,9.93,30.11,A,12.01,30.52,0,0,0,CH4,B,12.04,31.13,18.33,14.71,14.7,O2,C,12.88,31.13,40.8,35.1,35,O2,D,12.24,30.25,0.2,0.2,0,N2,E,12.88,30.76,0.252,0.216,0.252,N2
0,30,9,0.3922,0.455802,0.447365,0.474299,0.457425,0.384088,0.437955,0.389929,0.380892,0.478988,0.453412,0.439167,0.451793,0.429455,0.478017,0.433663,2.408647,2.505673,2.505997,2.447911,2.522547,2.503077,2.622169,2.493017,2.470693,2.55681,2.579797,2.621237,2.383604,2.469398,2.569437,2.456448,20.01,9.94,30.13,A,12.01,30.52,0,0,0,CH4,B,12.03,31.14,18.29,14.67,14.7,O2,C,12.89,31.12,40.7,35,35,O2,D,12.24,30.27,0.2,0.1,0,N2,E,12.88,30.78,0.251,0.216,0.252,N2
0,30,9,0.378571,0.446716,0.443147,0.485332,0.474623,0.39869,0.423352,0.393498,0.388015,0.472837,0.442728,0.444995,0.453736,0.449203,0.479636,0.436577,2.387879,2.480362,2.501779,2.454726,2.504375,2.51703,2.620546,2.49464,2.488175,2.585948,2.590157,2.623179,2.383604,2.46875,2.56717,2.421159,20.05,9.92,30.13,A,12.01,30.53,0,0,0,CH4,B,12.03,31.15,18.33,14.7,14.7,O2,C,12.87,31.12,40.7,35,35,O2,D,12.24,30.23,0.2,0.1,0,N2,E,12.85,30.77,0.251,0.215,0.252,N2
